country,year,co2,ch4,n2o,co2e_100yr,co2e_20yr
UMI,2016,5059.74202445739,2.258785451638795,0.18183777530564865,5172.125504057255,5292.745434114644
URY,2016,22552358.92855071,2067927.872286344,42537.336311463245,91840469.05009058,202598632.65032336
USA,2016,10961617652.251507,53018689.88883733,1506552.1931853665,13307907129.72314,16501558963.288887
UZB,2016,276480872.2643695,4615383.994350003,76394.49578273017,425917284.6203097,672752170.9099905
VAT,2016,27240.805883288864,51.76767628273091,0.8964895447674582,28988.19423687564,31729.941075984447
VCT,2016,998416.1373249411,3338.5024397469438,64.64689281911973,1107612.095677794,1286745.4989023323
VEN,2016,674387041.0532308,14270620.434406877,72151.6379207596,1103472145.709647,1876147038.7915816
VGB,2016,1025534.9929298842,400.79469536673116,33.681482488670845,1045840.818384222,1067268.1170954048
VIR,2016,2374212.8623582195,678.7352477444775,105.03276429379477,2512929.7746713865,2549159.69348624
VNM,2016,638912947.2595443,8595508.104647726,160529.63011765544,933455913.8891603,1404649318.6409533
VUT,2016,1125944.5367619041,16695.3695596698,166.61586381233246,1632811.1926541645,2524709.8490304323
WLF,2016,175106.44259454668,126.05649537556418,3.797806160143018,179606.23546730212,186351.37845450407
WSM,2016,1046459.4650059543,9217.526440656375,158.9515239095085,1345202.7298622944,1837380.6810112537
YEM,2016,32911176.79059693,787437.2522595329,28822.807746923787,70104299.87167972,121474970.64748427
ZAF,2016,1073356913.5032845,5829696.8914006,117955.35061637401,1290520349.6685429,1621819270.8089604
ZMB,2016,61106408.0279241,539439.3348297412,32548.79785718166,85111970.42020899,113858822.83099268
ZWE,2016,40472718.27369375,813815.4208848496,19198.060979875005,69333667.0688244,113766718.54628232
